,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,1024,8,1,2,0,hycc,16731542.52799736,16731542.52799736,0.0,2.373494339,10.5333,3.92052,14.4539,10.6215,3.82985,14.4513,17412.0,2176.0,0.0,0.0,0.0
1,b,biomatch,1024,8,1,2,1,hycc,16731542.52799736,16731542.52799736,0.0,2.383691,10.5281,3.9383,14.4664,10.6055,3.85993,14.4654,17412.0,2176.0,0.0,0.0,0.0
2,b,biomatch,1024,8,1,2,2,hycc,16731542.52799736,16731542.52799736,0.0,2.343192732,10.5953,3.92232,14.5177,10.5918,3.92424,14.516,17412.0,2176.0,0.0,0.0,0.0
3,y,biomatch,1024,8,1,2,0,hycc,4585904.128000693,4585904.128000693,0.0,2.337165003,5.67196,3.45988,9.13184,5.53439,3.60948,9.14387,17412.0,2176.0,0.0,0.0,0.0
4,y,biomatch,1024,8,1,2,1,hycc,4585904.128000693,4585904.128000693,0.0,2.378189284,5.61627,3.46955,9.08582,5.49559,3.60155,9.09714,17412.0,2176.0,0.0,0.0,0.0
5,y,biomatch,1024,8,1,2,2,hycc,4585904.128000693,4585904.128000693,0.0,2.32907962,5.48999,3.47007,8.96006,5.36115,3.61255,8.9737,17412.0,2176.0,0.0,0.0,0.0
6,a+b,biomatch,1024,8,1,2,0,hycc,9180478.031999279,7469698.047999324,1710779.9839999548,2.343939913,1.21911,0.206611,1.42572,1.20622,0.217054,1.42328,17412.0,2176.0,0.0,0.0,0.0
7,a+b,biomatch,1024,8,1,2,1,hycc,9180478.03199928,7469698.047999324,1710779.9839999594,2.378852329,1.2163,0.216015,1.43232,1.20413,0.225676,1.4298,17412.0,2176.0,0.0,0.0,0.0
8,a+b,biomatch,1024,8,1,2,2,hycc,9180478.031999279,7469698.047999324,1710779.9839999538,2.303979502,1.21506,0.209462,1.42452,1.19946,0.223042,1.42251,17412.0,2176.0,0.0,0.0,0.0
9,a+y,biomatch,1024,8,1,2,0,hycc,8412663.52400037,3166124.03199997,5246539.492000393,2.340944356,6.27966,3.74433,10.024,6.25293,3.7836,10.0365,17412.0,2176.0,0.0,0.0,0.0
10,a+y,biomatch,1024,8,1,2,1,hycc,8412663.52400037,3166124.03199997,5246539.492000406,2.38857472,6.29156,3.85094,10.1425,6.44121,3.71353,10.1547,17412.0,2176.0,0.0,0.0,0.0
11,a+y,biomatch,1024,8,1,2,2,hycc,8412663.524000354,3166124.03199997,5246539.492000392,2.355138956,6.32159,3.75887,10.0805,6.32117,3.76972,10.0909,17412.0,2176.0,0.0,0.0,0.0
12,greedy,biomatch,1024,8,1,2,0,hycc,9432791.308000792,3163224.064000005,6269567.24400072,2.323795993,6.58804,3.90138,10.4894,6.59249,3.90075,10.4932,17412.0,2176.0,0.0,0.0,0.0
13,greedy,biomatch,1024,8,1,2,1,hycc,9432791.308000784,3163224.064000005,6269567.244000765,2.395460013,6.49133,3.74524,10.2366,6.45896,3.77956,10.2385,17412.0,2176.0,0.0,0.0,0.0
14,greedy,biomatch,1024,8,1,2,2,hycc,9432791.308000779,3163224.064000005,6269567.244000755,2.367716025,6.572,3.86024,10.4322,6.71319,3.72337,10.4366,17412.0,2176.0,0.0,0.0,0.0
15,lp,biomatch,1024,8,1,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.393112115,0.478067,0.171305,0.649372,0.492394,0.156989,0.649383,17412.0,2176.0,1.768805466,0.08846718799999999,0.093718685
16,lp,biomatch,1024,8,1,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.367546206,0.486961,0.155826,0.642787,0.485876,0.156076,0.641952,17412.0,2176.0,1.767757815,0.087565132,0.08791826
17,lp,biomatch,1024,8,1,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.354436627,0.474661,0.153351,0.628012,0.471827,0.155108,0.626936,17412.0,2176.0,1.775504559,0.08890638,0.096371969
18,lp+nm,biomatch,1024,8,1,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.312418015,0.530696,0.154261,0.684957,0.509722,0.17272,0.682442,17412.0,2176.0,4.205050987,0.0,0.096812253
19,lp+nm,biomatch,1024,8,1,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.357807328,0.511812,0.151174,0.662986,0.48942,0.172176,0.661596,17412.0,2176.0,4.20429797,0.0,0.08768023700000001
20,lp+nm,biomatch,1024,8,1,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.338497484,0.52636,0.152741,0.679101,0.501894,0.175696,0.677591,17412.0,2176.0,4.207262112,0.0,0.090071067
21,glp,biomatch,1024,8,1,2,0,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.368056855,0.511903,0.151968,0.663871,0.488933,0.172726,0.66166,17412.0,2176.0,28.944545597,0.0,0.0
22,glp,biomatch,1024,8,1,2,1,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.333277022,0.52542,0.153972,0.679392,0.504654,0.172482,0.677136,17412.0,2176.0,28.856078698,0.0,0.0
23,glp,biomatch,1024,8,1,2,2,hycc,3703539.711999983,3190409.2159999884,513130.4959999948,2.327064145,0.508708,0.185362,0.69407,0.509976,0.183752,0.693729,17412.0,2176.0,28.90784789,0.0,0.0
