,selection_scheme,test_case,input_size,num_parts,mutation_level,mutation_step_size,run,cost_model,ilp_cost,op_cost,conv_cost,compile_time,server_exec_time,server_load_time,server_total_time,client_exec_time,client_load_time,client_total_time,num_nodes,avg_partition_size,ilp_time,comb_time,part_time
0,b,biomatch,4096,4,2,4,0,hycc,66926170.11206164,66926170.11206164,0.0,43.453950141,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
1,b,biomatch,4096,4,2,4,1,hycc,66926170.11206164,66926170.11206164,0.0,43.42118468,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
2,b,biomatch,4096,4,2,4,2,hycc,66926170.11206164,66926170.11206164,0.0,44.803510842,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
3,y,biomatch,4096,4,2,4,0,hycc,18343616.511992354,18343616.511992354,0.0,42.825203886,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
4,y,biomatch,4096,4,2,4,1,hycc,18343616.511992354,18343616.511992354,0.0,43.958918291,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
5,y,biomatch,4096,4,2,4,2,hycc,18343616.511992354,18343616.511992354,0.0,44.794093127,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
6,a+b,biomatch,4096,4,2,4,0,hycc,36717882.95999309,29878792.191991,6839090.768002096,43.366158,4.34159,1.20688,5.54847,4.30871,1.23906,5.54777,69636.0,17409.0,0.0,0.0,0.0
7,a+b,biomatch,4096,4,2,4,1,hycc,36717882.95999313,29878792.191991,6839090.768002084,43.561777895,3.93705,1.03794,4.975,4.00909,0.965643,4.97473,69636.0,17409.0,0.0,0.0,0.0
8,a+b,biomatch,4096,4,2,4,2,hycc,36717882.9599931,29878792.191991,6839090.768002112,43.573644982,3.72538,0.950552,4.67593,3.77057,0.902593,4.67317,69636.0,17409.0,0.0,0.0,0.0
9,a+y,biomatch,4096,4,2,4,0,hycc,33646728.931989685,12664496.128009353,20982232.803980462,42.545344193,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
10,a+y,biomatch,4096,4,2,4,1,hycc,33646728.93198976,12664496.128009353,20982232.803980507,43.958356992,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
11,a+y,biomatch,4096,4,2,4,2,hycc,33646728.931989804,12664496.128009353,20982232.80398057,43.984602291,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
12,greedy,biomatch,4096,4,2,4,0,hycc,37728092.42798811,12652896.256009554,25075196.171978574,44.809321932,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
13,greedy,biomatch,4096,4,2,4,1,hycc,37728092.42798808,12652896.256009554,25075196.171978712,42.881457064,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
14,greedy,biomatch,4096,4,2,4,2,hycc,37728092.42798827,12652896.256009554,25075196.171978343,43.127597878,0.0,0.0,0.0,0.0,0.0,0.0,69636.0,17409.0,0.0,0.0,0.0
15,lp,biomatch,4096,4,2,4,0,hycc,14814158.848004585,12761636.864004437,2052521.984000148,43.152736101,1.12062,0.715236,1.83586,1.16954,0.665143,1.83468,69636.0,17409.0,65.583893521,0.421486074,0.28317672299999996
16,lp,biomatch,4096,4,2,4,1,hycc,14814158.848004585,12761636.864004437,2052521.984000148,44.432086116,1.10252,0.708496,1.81102,1.18769,0.622674,1.81036,69636.0,17409.0,64.651221395,0.433113569,0.27804566999999997
17,lp,biomatch,4096,4,2,4,2,hycc,14814158.848004585,12761636.864004437,2052521.984000148,44.517792617,1.114,0.721628,1.83563,1.17567,0.658526,1.83419,69636.0,17409.0,61.977604161,0.439069741,0.27738441799999997
18,lp+nm,biomatch,4096,4,2,4,0,hycc,14814158.848004585,12761636.864004437,2052521.984000148,44.793883364,1.09994,0.707931,1.80787,1.1447,0.662285,1.80698,69636.0,17409.0,80.767939714,0.0,0.27941204399999997
19,lp+nm,biomatch,4096,4,2,4,1,hycc,14814158.848004585,12761636.864004437,2052521.984000148,43.67153846,1.01566,0.677257,1.69292,1.04439,0.648907,1.6933,69636.0,17409.0,80.67850287,0.0,0.27710018000000003
20,lp+nm,biomatch,4096,4,2,4,2,hycc,14814158.848004585,12761636.864004437,2052521.984000148,43.561309616,1.1667,0.70675,1.87345,1.24175,0.631984,1.87373,69636.0,17409.0,80.382812993,0.0,0.275052076
21,glp,biomatch,4096,4,2,4,0,hycc,14814158.848004585,12761636.864004437,2052521.984000148,44.515235787,1.09697,0.695108,1.79208,1.11755,0.67521,1.79276,69636.0,17409.0,23.04056279,0.0,0.0
22,glp,biomatch,4096,4,2,4,1,hycc,14814158.848004585,12761636.864004437,2052521.984000148,43.752015713,1.05503,0.685814,1.74084,1.06921,0.66885,1.73806,69636.0,17409.0,23.139484513,0.0,0.0
23,glp,biomatch,4096,4,2,4,2,hycc,14814158.848004585,12761636.864004437,2052521.984000148,43.637457251,1.10347,0.705887,1.80935,1.17815,0.631412,1.80957,69636.0,17409.0,23.065872822,0.0,0.0
